dialogue_id,speaker,turn,act_1,act_2,act_3
103_00065,USER,"Great, thank you for that information",SELECT,,
103_00065,SYSTEM,Do you need help with additional information?,REQ_MORE,,
103_00065,USER,I would like to go ahead and secure seats to the game you mentioned,INFORM_INTENT,,
103_00065,SYSTEM,And what quantity are you interested in getting?,REQUEST,,
103_00065,USER,I would like to purchase 3 tickets in total,INFORM,,
103_00065,SYSTEM,"so to confirm, you want to purchase 3 tickets to the Sounders Vs Timbers game in Seattle on March 6th.",CONFIRM,,
103_00065,USER,"Sure, that's right. And can you give me the exact address for the arena?",REQUEST,AFFIRM,
103_00065,SYSTEM,Great. Your ticket purchase was successful. The address for the arena is 800 Occidental Avenue south. Enjoy the game!,INFORM,NOTIFY_SUCCESS,
103_00065,USER,"Great, thank you so much!",THANK_YOU,,
103_00065,SYSTEM,Will you be needing additional assistance today?,REQ_MORE,,
103_00065,USER,"Nope, that was all I needed. Thanks again",NEGATE,THANK_YOU,
103_00065,SYSTEM,Enjoy your day!,GOODBYE,,
103_00066,USER,Could you help me find some interesting events like games.,INFORM,INFORM_INTENT,
103_00066,SYSTEM,Is there a city to search?,REQUEST,,
103_00066,USER,I would like to look for something in Chicago.,INFORM,,
103_00066,SYSTEM,The Cubs vs Brewers is popular. They have an event at Wrigley Field on March 6th at 6:30 pm.,OFFER,,
103_00066,USER,What would the address of the venue?,REQUEST,,
103_00066,SYSTEM,The venue is 1060 West Addison Street.,INFORM,,
103_00066,USER,Let me know more about the event.,REQUEST,,
103_00066,SYSTEM,Would it be a baseball event?,INFORM,,
103_00066,USER,That would be great.,SELECT,,
103_00066,SYSTEM,Can I help you with anything else?,REQ_MORE,,
103_00066,USER,What is the weather like today?,INFORM_INTENT,,
103_00066,SYSTEM,The average temperature is 69 degrees F with 5 % chance of rain.,OFFER,,
103_00066,USER,"Great, I'd like to purchase tickets for the event.",SELECT,,
103_00066,SYSTEM,What number of tickets would you like?,REQUEST,,
103_00066,USER,I would like three tickets.,INFORM,,
103_00066,SYSTEM,Please confirm if 3 tickets for Cubs Vs Brewers on March 6th in Chicago works.,CONFIRM,,
103_00066,USER,"No, I would like two tickets.",INFORM,NEGATE,
103_00066,SYSTEM,Please let me know if 2 tickets for an event in Chicago is good.,CONFIRM,,
103_00066,USER,"Yes, that is very good.",AFFIRM,,
103_00066,SYSTEM,The reservation is confirmed. Have a nice time.,NOTIFY_SUCCESS,,
103_00066,USER,Thanks so much for your help.,THANK_YOU,,
103_00066,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
103_00066,USER,"No, thanks for your help.",NEGATE,THANK_YOU,
103_00066,SYSTEM,Have a wonderful day.,GOODBYE,,
103_00067,USER,I'd like to check the weather in Sunol.,INFORM,INFORM_INTENT,
103_00067,SYSTEM,The average weather is 92 degrees F with a 12 % chance of rain.,OFFER,,
103_00067,USER,How about ATL on March 14th?,INFORM,,REQUEST_ALTS
103_00067,SYSTEM,The average temperature is 86 degrees F with a 1 % chance of rain.,OFFER,,
103_00067,USER,How humid will it be?,REQUEST,,
103_00067,SYSTEM,The humidity is 16 % about.,INFORM,,
103_00067,USER,What about on the next Wednesday?,INFORM,REQUEST_ALTS,
103_00067,SYSTEM,The average temperature is 87 degrees F with a 25 % chance of rain.,OFFER,,
103_00067,USER,Sure that would be great. I need things to do.,INFORM_INTENT,,
103_00067,SYSTEM,What types of activities are you interested in?,REQUEST,,
103_00067,USER,I'm looking at doing Sports.,INFORM,,
103_00067,SYSTEM,The event will be Falcons Vs Buccaneers at Mercedes-Benz Stadium.,OFFER,,
103_00067,USER,That is great. I'd like to buy tickets there.,INFORM_INTENT,SELECT,
103_00067,SYSTEM,How many tickets do I need?,REQUEST,,
103_00067,USER,I would like one ticket.,INFORM,,
103_00067,SYSTEM,Please confirm 1 ticket for the Falcons Vs Buccaneers in Atlanta on March 6th.,CONFIRM,,
103_00067,USER,That works for me.,AFFIRM,,
103_00067,SYSTEM,The reservation has been made so have fun!,NOTIFY_SUCCESS,,
103_00067,USER,Thanks so much for your help.,THANK_YOU,GOODBYE,
103_00067,SYSTEM,Have a wonderful day.,GOODBYE,,
103_00068,USER,Tell me what the weather is going to be in San Lorenzo on March 6th.,INFORM,,INFORM_INTENT
103_00068,SYSTEM,It should be around 77 degrees with a 25 percent chance of rain.,OFFER,,
103_00068,USER,What about humidity and wind?,REQUEST,,
103_00068,SYSTEM,Humidity is expected to be around 17 percent and the wind should be around 6 miles per hour.,INFORM,,
103_00068,USER,Can you tell me the weather in SF on March 11th?,INFORM,,REQUEST_ALTS
103_00068,SYSTEM,The temperature should average around 72 degrees with a 7 percent chance of rain.,OFFER,,
103_00068,USER,Can you find me some things to do?,INFORM_INTENT,,
103_00068,SYSTEM,"Do you prefer Music, Sports, or any other type of events?",REQUEST,,
103_00068,USER,Find me some Games.,INFORM,,
103_00068,SYSTEM,Search revealed 6 events. Do you like Giants Vs Cardinals at Oracle Park?,OFFER,,INFORM_COUNT
103_00068,USER,What else do you have?,REQUEST_ALTS,,
103_00068,SYSTEM,There is Giants Vs Diamondbacks at Oracle Park.,OFFER,,
103_00068,USER,That works for me.,SELECT,,
103_00068,SYSTEM,Do you need something more?,REQ_MORE,,
103_00068,USER,Buy me 1 ticket to the event.,INFORM,INFORM_INTENT,
103_00068,SYSTEM,You want 1 ticket to the Giants Vs Diamondbacks game on March 11th in San Francisco. Is that right?,CONFIRM,,
103_00068,USER,"Yes, that is right. What is their address and what time is first pitch?",REQUEST,,AFFIRM
103_00068,SYSTEM,Your ticket has been ordered. The event location is 24 Willie Mays Plaza and it starts at 6 pm.,INFORM,,NOTIFY_SUCCESS
103_00068,USER,Thanks a bunch.,THANK_YOU,,
103_00068,SYSTEM,Do you need something more?,REQ_MORE,,
103_00068,USER,"No, that is all. Thanks.",NEGATE,THANK_YOU,
103_00068,SYSTEM,Have a wonderful day.,GOODBYE,,
103_00069,USER,"Hi, I need to check the weather at Rohnert Park, on 3rd of March.",INFORM,,INFORM_INTENT
103_00069,SYSTEM,The average Temperature for that day is 75 degrees Fahrenheit. There is about 23 percent of chance of rain.,OFFER,,
103_00069,USER,"Yeah, okay. I am looking for somethings to do.",INFORM_INTENT,,
103_00069,SYSTEM,Do you have any preference for the events like Music or sports or anything else that I could help you find?,REQUEST,,
103_00069,USER,I would like to find Music events like Country.,INFORM,,
103_00069,SYSTEM,"There is event at SOMO Village Event Center, named Aaron Lewis.",OFFER,,
103_00069,USER,"yeah, that sounds good for me.",SELECT,,
103_00069,SYSTEM,Do you want me to buy tickets for this event?,OFFER_INTENT,,
103_00069,USER,"Yeah, sure.",AFFIRM_INTENT,,
103_00069,SYSTEM,How many tickets would you like to buy?,REQUEST,,
103_00069,USER,I want 3 tickets.,INFORM,,
103_00069,SYSTEM,"Please confirm the details for booking of 3 tickets for the event Aaron Lewis, on March 3rd at Rohnert Park.",CONFIRM,,
103_00069,USER,"Yeah, that works for me. Give me the details for the event venue and the timing?",REQUEST,,AFFIRM
103_00069,SYSTEM,Your reservation was made successfully. Have fun there! The Venue is located at 1100 Valley House Drive at 7 pm.,INFORM,,NOTIFY_SUCCESS
103_00069,USER,Thanks a lot for your help. That's all I need.,THANK_YOU,GOODBYE,
103_00069,SYSTEM,Have a great day.,GOODBYE,,
103_00070,USER,I want to know the weather.,INFORM_INTENT,,
103_00070,SYSTEM,What city?,REQUEST,,
103_00070,USER,"Atlanta, Ga please.",INFORM,,
103_00070,SYSTEM,The temperature will be 86 degrees Fahrenheit and there is 28 percent chance of rain.,OFFER,,
103_00070,USER,Good. I want to do something.,INFORM_INTENT,,
103_00070,SYSTEM,What do you want?,REQUEST,,
103_00070,USER,I want games on March 1st.,INFORM,,
103_00070,SYSTEM,I found an event it's United Vs United at Mercedes-Benz Stadium.,OFFER,,
103_00070,USER,That's great.,SELECT,,
103_00070,SYSTEM,Will I buy you tickets for this?,OFFER_INTENT,,
103_00070,USER,Yes please.,AFFIRM_INTENT,,
103_00070,SYSTEM,How many tickets?,REQUEST,,
103_00070,USER,Just four please.,INFORM,,
103_00070,SYSTEM,"Okay, you want 4 tickets for United Vs United on March 1st at Atlanta. Please confirm.",CONFIRM,,
103_00070,USER,I want three tickets only.,INFORM,NEGATE,
103_00070,SYSTEM,You want 3 tickets for United Vs United event?,CONFIRM,,
103_00070,USER,That's excellent!,AFFIRM,,
103_00070,SYSTEM,Reservation done. Enjoy!,NOTIFY_SUCCESS,,
103_00070,USER,Thank you for your help.,THANK_YOU,GOODBYE,
103_00070,SYSTEM,Have a good day.,GOODBYE,,
103_00071,USER,What's the weather in Napa for March 2nd?,INFORM,,INFORM_INTENT
103_00071,SYSTEM,The forecast calls for average temperature of 72 degrees for the day. There is a 29 percent chance of rain.,OFFER,,
103_00071,USER,Will it be windy?,REQUEST,,
103_00071,SYSTEM,The average wind speed is forecast at 5 miles per hour.,INFORM,,
103_00071,USER,Okay. What's to do there?,INFORM_INTENT,,
103_00071,SYSTEM,What type of events do you like? You can give me a keyword like music or sports.,REQUEST,,
103_00071,USER,I am looking for a concert.,INFORM,,
103_00071,SYSTEM,I have 1 event you may like. How about Roy Ayers at Blue Note Napa?,OFFER,,INFORM_COUNT
103_00071,USER,That's good. I would like to buy tickets.,INFORM_INTENT,SELECT,
103_00071,SYSTEM,How many tickets would you like?,REQUEST,,
103_00071,USER,I want 4 tickets please.,INFORM,,
103_00071,SYSTEM,Please confirm: You are booking 4 tickets for Roy Ayers on March 2nd in Napa.,CONFIRM,,
103_00071,USER,"No, sorry, please make that two tickets.",INFORM,NEGATE,
103_00071,SYSTEM,Please confirm: You are booking 2 tickets for Roy Ayers.,CONFIRM,,
103_00071,USER,"Yes, that's correct.",AFFIRM,,
103_00071,SYSTEM,Your reservation has been made. Have fun!,NOTIFY_SUCCESS,,
103_00071,USER,Thanks very much. That's all.,THANK_YOU,GOODBYE,
103_00071,SYSTEM,Have a great day.,GOODBYE,,
103_00072,USER,"What's the weather forecast for Portland, OR on the 5th of this month?",INFORM,,INFORM_INTENT
103_00072,SYSTEM,The average temperature for the day will be 56 degrees. There is a 12 percent chance of rain.,OFFER,,
103_00072,USER,How humid will it be?,REQUEST,,
103_00072,SYSTEM,The humidity is about 24 percent.,INFORM,,
103_00072,USER,How windy will it be?,REQUEST,,
103_00072,SYSTEM,The average wind speed will be 9 miles per hour.,INFORM,,
103_00072,USER,Okay. I need something to do.,INFORM_INTENT,,
103_00072,SYSTEM,What are you interested in?,REQUEST,,
103_00072,USER,I am looking for a concert.,INFORM,,
103_00072,SYSTEM,How about Bryan Adams at Theater of the Clouds?,OFFER,,
103_00072,USER,Where is that venue located? When is the event?,REQUEST,,
103_00072,SYSTEM,The venue is located at 1016-1098 North Center Court Street. It starts at 7:30 pm.,INFORM,,
103_00072,USER,That's good. I want to buy tickets for that one.,INFORM_INTENT,SELECT,
103_00072,SYSTEM,How many tickets do you want?,REQUEST,,
103_00072,USER,Three tickets please.,INFORM,,
103_00072,SYSTEM,"Please confirm: you are reserving 3 tickets for Bryan Adams, on March 5th, in Portland.",CONFIRM,,
103_00072,USER,"Yes, that's good.",AFFIRM,,
103_00072,SYSTEM,Your reservation has been made. Have fun!,NOTIFY_SUCCESS,,
103_00072,USER,Thanks a lot.,THANK_YOU,,
103_00072,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
103_00072,USER,"No, that's all. Thanks.",NEGATE,THANK_YOU,
103_00072,SYSTEM,Have a good day.,GOODBYE,,
103_00073,USER,What is the weather forecast for LA on March 5th?,INFORM,,INFORM_INTENT
103_00073,SYSTEM,The average temperature for the day is forecast to be 87 degrees. There's a 12 percent chance of rain.,OFFER,,
103_00073,USER,Okay. What's there to do?,INFORM_INTENT,,
103_00073,SYSTEM,What type of things are you interested in?,REQUEST,,
103_00073,USER,I am interested in games.,INFORM,,
103_00073,SYSTEM,The next event will be Dodgers vs Giants at Dodger Stadium.,OFFER,,
103_00073,USER,"Okay, cool. I'm also looking for a pop concert. What's on?",INFORM,,REQUEST_ALTS
103_00073,SYSTEM,How about Girl In Red at The Teragram Ballroom?,OFFER,,
103_00073,USER,What else is happening? How about a jazz event?,INFORM,REQUEST_ALTS,
103_00073,SYSTEM,I have 1 event you may like. That's Jordan Rakei at the Masonic Lodge at Hollywood Forever.,OFFER,,INFORM_COUNT
103_00073,USER,When does that one start?,REQUEST,,
103_00073,SYSTEM,That event starts at 6:30 pm.,INFORM,,
103_00073,USER,That's perfect.,SELECT,,
103_00073,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
103_00073,USER,I want to buy tickets to that event.,INFORM_INTENT,,
103_00073,SYSTEM,How many did you need?,REQUEST,,
103_00073,USER,Just 1 ticket please.,INFORM,,
103_00073,SYSTEM,Please confirm these details. You are booking 1 ticket for Jordan Rakei in Los Angeles on March 5th.,CONFIRM,,
103_00073,USER,"No, sorry, please make that 3 tickets.",INFORM,NEGATE,
103_00073,SYSTEM,"OK, confirming your update. You are buying 3 tickets for the event on March 5th.",CONFIRM,,
103_00073,USER,"Yes, that's right. Where is the venue for that?",REQUEST,AFFIRM,
103_00073,SYSTEM,Your tickets have been booked. The venue is located at 5970 Santa Monica Boulevard. Have a great time!,INFORM,NOTIFY_SUCCESS,
103_00073,USER,Thanks very much.,THANK_YOU,,
103_00073,SYSTEM,Can I help with anything else?,REQ_MORE,,
103_00073,USER,"Nope, that's all. Thanks.",NEGATE,THANK_YOU,
103_00073,SYSTEM,Have a good day.,GOODBYE,,
103_00074,USER,Check weather conditions for March 7th in Vancouver please.,INFORM,,INFORM_INTENT
103_00074,SYSTEM,The weather will be about 63 degrees with a 23 percent chance of rain.,OFFER,,
103_00074,USER,What is the wind factor? How humid will it be?,REQUEST,,
103_00074,SYSTEM,Humidity should be around 11 percent with the wind factor at 13 miles per hour.,INFORM,,
103_00074,USER,"I see, I'm trying to find something to do there.",INFORM_INTENT,,
103_00074,SYSTEM,"Ok, I can help with that. What are you interested in?",REQUEST,,
103_00074,USER,Concert would be nice. I haven't done one in awhile.,INFORM,,
103_00074,SYSTEM,"Well, i've found 4 events you may be interested in. Starting with Billy Idol at PNE Amphitheatre.",OFFER,,INFORM_COUNT
103_00074,USER,Sounds good to me.,SELECT,,
103_00074,SYSTEM,Glad to help. Can I assist further?,REQ_MORE,,
103_00074,USER,I would like to buy two tickets.,INFORM,INFORM_INTENT,
103_00074,SYSTEM,"Ok, I can help with that. Please confirm you would like to buy 2 tickets to Billy Idol playing Vancouver on March 7th. Is this correct?",CONFIRM,,
103_00074,USER,Yeah. Go ahead and book.,AFFIRM,,
103_00074,SYSTEM,"Great, Your reservation is complete. Have fun at the concert!",NOTIFY_SUCCESS,,
103_00074,USER,I will. Tell me the address please.,REQUEST,,
103_00074,SYSTEM,The address is 2901 East Hastings Street.,INFORM,,
103_00074,USER,Thanks for that information.,THANK_YOU,,
103_00074,SYSTEM,your welcome. Can I help further?,REQ_MORE,,
103_00074,USER,"Nope, that was all.",NEGATE,THANK_YOU,
103_00074,SYSTEM,"Ok, Have a great day.",GOODBYE,,
103_00075,USER,Will you check the weather in San Francisco on March 3rd?,INFORM,,INFORM_INTENT
103_00075,SYSTEM,Average temperature is 83 degrees Fahrenheit with 27 percent chance of rain.,OFFER,,
103_00075,USER,I am looking for Games. Any Baseball events?,INFORM,,INFORM_INTENT
103_00075,SYSTEM,I found 2 events. Giants Vs Nationals at Oracle Park.,OFFER,,INFORM_COUNT
103_00075,USER,What's the address and start time?,REQUEST,,
103_00075,SYSTEM,24 Willie Mays Plaza at 6 pm.,INFORM,,
103_00075,USER,Anything else?,REQUEST_ALTS,,
103_00075,SYSTEM,Giants Vs Rockies at Oracle Park.,OFFER,,
103_00075,USER,Sounds good. Will you buy me tickets?,INFORM_INTENT,SELECT,
103_00075,SYSTEM,How many?,REQUEST,,
103_00075,USER,Two.,INFORM,,
103_00075,SYSTEM,Please confirm 2 tickets for Giants Vs Rockies on March 3rd in San Francisco.,CONFIRM,,
103_00075,USER,Perfect.,AFFIRM,,
103_00075,SYSTEM,Reservation is complete. Enjoy!,NOTIFY_SUCCESS,,
103_00075,USER,What's the address and start time?,REQUEST,,
103_00075,SYSTEM,24 Willie Mays Plaza at 5 pm.,INFORM,,
103_00075,USER,"Thanks, that's all.",THANK_YOU,GOODBYE,
103_00075,SYSTEM,Have a wonderful day.,GOODBYE,,
103_00076,USER,Can you tell me what the weather will be like on March 2nd in Sacramento?,INFORM,,INFORM_INTENT
103_00076,SYSTEM,Sure. The average temperature will be 93 degrees and the chances of rain will be 27 percent.,OFFER,,
103_00076,USER,What about the wind and humidity?,REQUEST,,
103_00076,SYSTEM,4 mph and 24 percent.,INFORM,,
103_00076,USER,Sounds alright. I want something fun to do.,INFORM_INTENT,,
103_00076,SYSTEM,What kind of activity would you be interested in? Music? Sports? Something else?,REQUEST,,
103_00076,USER,Sports. Maybe a soccer game?,INFORM,,
103_00076,SYSTEM,There is 1 soccer game: Republic vs Toros at Papa Murphy's Park.,OFFER,,INFORM_COUNT
103_00076,USER,What time does that game begin?,REQUEST,,
103_00076,SYSTEM,6:30 pm.,INFORM,,
103_00076,USER,What's the address of Papa Murphy's Park?,REQUEST,,
103_00076,SYSTEM,1600 Exposition Boulevard.,INFORM,,
103_00076,USER,Perfect. Can you get me some tickets?,INFORM_INTENT,SELECT,
103_00076,SYSTEM,What number of tickets?,REQUEST,,
103_00076,USER,3.,INFORM,,
103_00076,SYSTEM,You want 3 tickets to see the Republic vs Toros game in Sacramento on March 2nd?,CONFIRM,,
103_00076,USER,That's right.,AFFIRM,,
103_00076,SYSTEM,I bought your tickets. Enjoy the game!,NOTIFY_SUCCESS,,
103_00076,USER,Thank you very much. I don't need anything else.,THANK_YOU,GOODBYE,
103_00076,SYSTEM,Enjoy your day.,GOODBYE,,
103_00077,USER,Can you tell me the weather in Yountville?,INFORM,INFORM_INTENT,
103_00077,SYSTEM,"Sure, the average temperature today is 75 degrees Fahrenheit. There's a 7 percent chance of rain.",OFFER,,
103_00077,USER,"Sounds good, can you find me a Music event to go to on the 1st of March?",INFORM,,INFORM_INTENT
103_00077,SYSTEM,There's a Todd Rundgren performance at the Napa Valley Performing Arts Center.,OFFER,,
103_00077,USER,That sounds great.,SELECT,,
103_00077,SYSTEM,Should I buy your tickets?,OFFER_INTENT,,
103_00077,USER,"Yes, please buy them.",AFFIRM_INTENT,,
103_00077,SYSTEM,How many would you like?,REQUEST,,
103_00077,USER,Just one thanks.,INFORM,,
103_00077,SYSTEM,"Okay, please confirm that you'd like 1 ticket to Todd Rundgren in Yountville on March 1st.",CONFIRM,,
103_00077,USER,"Yes, that's correct.",AFFIRM,,
103_00077,SYSTEM,"Your booking is complete, have fun.",NOTIFY_SUCCESS,,
103_00077,USER,Thanks so much.,THANK_YOU,,
103_00077,SYSTEM,"No worries, is there anything else?",REQ_MORE,,
103_00077,USER,"No, nothing else.",NEGATE,THANK_YOU,
103_00077,SYSTEM,"Okay, see you.",GOODBYE,,
103_00078,USER,What's the forecast for the March 14th?,INFORM,INFORM_INTENT,
103_00078,SYSTEM,In which city?,REQUEST,,
103_00078,USER,Stanford.,INFORM,,
103_00078,SYSTEM,It should be 82 degrees F that day with a 5 % chance of rain.,OFFER,,
103_00078,USER,Any wind?,REQUEST,,
103_00078,SYSTEM,Just 5 miles per hour.,INFORM,,
103_00078,USER,"Ok, I'm looking for something to do.",INFORM_INTENT,,
103_00078,SYSTEM,Do you like music or sports or other events?,REQUEST,,
103_00078,USER,Look for games.,INFORM,,
103_00078,SYSTEM,I found 1 event. Cardinal vs Ducks at Stanford Stadium.,OFFER,,INFORM_COUNT
103_00078,USER,What kind of event? Where?,REQUEST,,
103_00078,SYSTEM,Football at 625 Nelson Road.,INFORM,,
103_00078,USER,Sound good.,SELECT,,
103_00078,SYSTEM,Do you want tickets?,OFFER_INTENT,,
103_00078,USER,"Yes, I do.",AFFIRM_INTENT,,
103_00078,SYSTEM,Number?,REQUEST,,
103_00078,USER,Just 2.,INFORM,,
103_00078,SYSTEM,Please confirm: 2 tickets to Cardinal vs Ducks at Stanford March 14th.,CONFIRM,,
103_00078,USER,"Yes, what time is that?",REQUEST,AFFIRM,
103_00078,SYSTEM,Your tickets are booked. It's at 6:30 pm.,INFORM,NOTIFY_SUCCESS,
103_00078,USER,Thanks.,THANK_YOU,,
103_00078,SYSTEM,Anything else?,REQ_MORE,,
103_00078,USER,"No,thanks.",NEGATE,THANK_YOU,
103_00078,SYSTEM,Have a nice day.,GOODBYE,,
103_00079,USER,Can you tell me the weather in ATL on March 1st? I may need to dress differently.,INFORM,,INFORM_INTENT
103_00079,SYSTEM,"For ATL on March 1st, the average temperature should be 86 degrees with a 28 percent chance of rain.",OFFER,,
103_00079,USER,Okay that's not too bad. Can you suggest good ideas for events that I can take part in?,INFORM_INTENT,,
103_00079,SYSTEM,What type of event would you like to attend? Try saying Music or Sports for example.,REQUEST,,
103_00079,USER,I'm in the mood for Games. Search those for me.,INFORM,,
103_00079,SYSTEM,There are 2 events that fall into that category. A good event is United Vs United taking place at Mercedes-Benz Stadium.,OFFER,,INFORM_COUNT
103_00079,USER,Oh that sounds perfect for me.,SELECT,,
103_00079,SYSTEM,Would you like me to purchase tickets to this event?,OFFER_INTENT,,
103_00079,USER,Of course. Please purchase the tickets right away.,AFFIRM_INTENT,,
103_00079,SYSTEM,How many ticket purchases would you like me to make?,REQUEST,,
103_00079,USER,Buy four tickets for the United Vs United game.,INFORM,,
103_00079,SYSTEM,Tell me if this is correct. You want 4 tickets for the United Vs United game on March 1st in Atlanta?,CONFIRM,,
103_00079,USER,That's exactly right.,AFFIRM,,
103_00079,SYSTEM,Your reservation has been made and confirmed. Please enjoy your game.,NOTIFY_SUCCESS,,
103_00079,USER,Thank you for all your help.,THANK_YOU,,
103_00079,SYSTEM,Do you require any other assistance today?,REQ_MORE,,
103_00079,USER,That will be all for now thanks.,NEGATE,THANK_YOU,
103_00079,SYSTEM,You are quite welcome. Enjoy the rest of your day.,GOODBYE,,
103_00080,USER,Check for me please the weather on 11th of this month in District of Columbia.,INFORM,,INFORM_INTENT
103_00080,SYSTEM,Will be 25 percent chance of rain and average temperature for the day should be 86 degrees Fahrenheit.,OFFER,,
103_00080,USER,Tell me how it will be humidity and wind.,REQUEST,,
103_00080,SYSTEM,Around 58 percent will be the humidity and average wind speed should be 8 miles per hour.,INFORM,,
103_00080,USER,It's okay for me. Help me find something to do then.,INFORM_INTENT,,
103_00080,SYSTEM,What do you prefer?,REQUEST,,
103_00080,USER,I would like to find something in Games.,INFORM,,
103_00080,SYSTEM,Nationals Vs Braves is on Nationals Park.,OFFER,,
103_00080,USER,Some events in Baseball you can find me?,INFORM,REQUEST_ALTS,
103_00080,SYSTEM,I have 2 options for you that you might like.Nationals Vs Diamondbacks is the event and it is at Nationals Park.,OFFER,,INFORM_COUNT
103_00080,USER,When does this begin?,REQUEST,,
103_00080,SYSTEM,Will start at 5:30 pm,INFORM,,
103_00080,USER,Are others events available?,REQUEST_ALTS,,
103_00080,SYSTEM,At Nationals Park is Nationals Vs Rockies.,OFFER,,
103_00080,USER,"Sounds perfect,buy for me tickets.",INFORM_INTENT,SELECT,
103_00080,SYSTEM,How many tickets would you like to buy?,REQUEST,,
103_00080,USER,Four tickets will be good.,INFORM,,
103_00080,SYSTEM,Book 4 tickets at Nationals Vs Rockies in Washington D.C. on March 11th.Is it okay for you?,CONFIRM,,
103_00080,USER,Yes is good.Tell me the location of the venue and when will start.,REQUEST,,AFFIRM
103_00080,SYSTEM,The reservation was made.You can find it at 1500 South Capitol Street Southeast and is starts at 5:30 pm.Have fun!,INFORM,,NOTIFY_SUCCESS
103_00080,USER,Thank you for your help!That's what I wanted now.,THANK_YOU,GOODBYE,
103_00080,SYSTEM,Have a nice day!,GOODBYE,,
103_00081,USER,Can you tell me what the weather will be in Sonoma on the March 12th?,INFORM,,INFORM_INTENT
103_00081,SYSTEM,The temperature that day should average 86 degrees with a 15 percent chance of rain.,OFFER,,
103_00081,USER,What about Brisbane on March 8th?,INFORM,,REQUEST_ALTS
103_00081,SYSTEM,It should average 83 degrees with a 0 percent chance of rain.,OFFER,,
103_00081,USER,I'd also like to go to a concert.,INFORM,INFORM_INTENT,
103_00081,SYSTEM,I found 1 event you might like. It's the Star City Music Festival at Brisbane Community Park.,OFFER,,INFORM_COUNT
103_00081,USER,Where is it and what kind of music will they have?,REQUEST,,
103_00081,SYSTEM,"It's a blues event at Brisbane, California 94005, United States.",INFORM,,
103_00081,USER,That sounds good.,SELECT,,
103_00081,SYSTEM,Would you like to reserve tickets?,OFFER_INTENT,,
103_00081,USER,"Yes, I'd like to get 2 tickets.",AFFIRM_INTENT,INFORM,
103_00081,SYSTEM,To confirm: You'd like 2 tickets for the Star City Music Festival in Brisbane on March 8th.,CONFIRM,,
103_00081,USER,That's right. What time does it start?,REQUEST,AFFIRM,
103_00081,SYSTEM,"It starts at 5:30 pm. Your reservations are made, have a great time!",INFORM,NOTIFY_SUCCESS,
103_00081,USER,"Thanks, that's all I need.",THANK_YOU,GOODBYE,
103_00081,SYSTEM,Have a good day.,GOODBYE,,
103_00082,USER,Could you please check for me the weather in Marshall on march 2nd?,INFORM,,INFORM_INTENT
103_00082,SYSTEM,The average temperature should be 84 F with a 14 % chance of rain,OFFER,,
103_00082,USER,"Thanks, and what about March 14th?",INFORM,REQUEST_ALTS,
103_00082,SYSTEM,the average temperature should be 78 F with 15 % chance of rain,OFFER,,
103_00082,USER,"Thanks, and what about Vancouver, BC?",INFORM,REQUEST_ALTS,
103_00082,SYSTEM,The average temperature should be 64 F with 30 % chance of rain,OFFER,,
103_00082,USER,"Perfect, thanks",SELECT,,
103_00082,SYSTEM,Is there anything else I can do for you?,REQ_MORE,,
103_00082,USER,Could you suggest me things to do please?,INFORM_INTENT,,
103_00082,SYSTEM,Is there something are you interested in?,REQUEST,,
103_00082,USER,I'd like to go to something concerned with music,INFORM,,
103_00082,SYSTEM,Here is 1 event that may suit you: Beach boys at PNE amphitheatre,OFFER,,INFORM_COUNT
103_00082,USER,That sounds good,SELECT,,
103_00082,SYSTEM,Would you like to buy tickets for the event?,OFFER_INTENT,,
103_00082,USER,"Yes, please, I'd like to have tickets",AFFIRM_INTENT,,
103_00082,SYSTEM,How many tickets do you need?,REQUEST,,
103_00082,USER,I need two tickets,INFORM,,
103_00082,SYSTEM,Please confirm the following details: 2 tickets for beach boys on march 14th in Vancouver,CONFIRM,,
103_00082,USER,"Yes, that's it. When does the event start?",REQUEST,AFFIRM,
103_00082,SYSTEM,Your reservation has been successfully confirmed. The event will start at 6:30 pm,INFORM,NOTIFY_SUCCESS,
103_00082,USER,"Thank you so much, that's all I needed",THANK_YOU,GOODBYE,
103_00082,SYSTEM,Have a good day,GOODBYE,,
103_00083,USER,I need to check the next Wednesday weather please.,INFORM,INFORM_INTENT,
103_00083,SYSTEM,Which city do you want to check in?,REQUEST,,
103_00083,USER,In San Jose.,INFORM,,
103_00083,SYSTEM,The average temp is 87 degrees and there is a 7 percent chance of rain.,OFFER,,
103_00083,USER,"Okay, can you find me some games?",INFORM,INFORM_INTENT,
103_00083,SYSTEM,"I found 1, Cruz Azul Vs Atlas at Avaya Stadium.",OFFER,,INFORM_COUNT
103_00083,USER,Where is it located?,REQUEST,,
103_00083,SYSTEM,The stadium is at 1145 Coleman Avenue.,INFORM,,
103_00083,USER,"That's perfect, I need to purchase a ticket.",INFORM_INTENT,SELECT,
103_00083,SYSTEM,How many do you need?,REQUEST,,
103_00083,USER,I need 1 ticket.,INFORM,,
103_00083,SYSTEM,I have 1 ticket for Cruz Azul Vs Atlas on March 6th in San Jose.,CONFIRM,,
103_00083,USER,Yes that's perfect.,AFFIRM,,
